"weapons/cn_ls_6_250_ir/short";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"雷​石​-6(IR) 250 ";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250";"雷​石​-6(IR) 250";"LS-6(IR) 250";"LS-6(IR) 250"
"weapons/cn_ls_6_500_ir";"LS-6(IR) 500 guided bomb";"Bombe guidée LS-6(IR) 500";"Bomba guidata LS-6(IR) 500";"LS-6(IR) 500 Lenkbombe";"Bomba guiada LS-6(IR) 500";"Корректируемая бомба LS-6(IR) 500";"Bomba kierowana LS-6(IR) 500";"řízená puma LS-6(IR) 500";"LS-6(IR) 500 güdümlü bomba";"雷​石​-6(IR) 500 制​导​炸​弹";"LS-6(IR) 500誘導爆弾";"Bomba guiada LS-6(IR) 500";"КАБ LS-6(IR) 500 ";"LS-6(IR) 500 guided bomb";"LS-6(IR) 500 guided bomb";"LS-6(IR) 500 유도폭탄";"Корректируемая бомба LS-6(IR) 500";"LS-6(IR) 500 guided bomb";"雷​石​-6(IR) 500 制​導​炸​彈";"LS-6(IR) 500 guided bomb";"Bom dẫn đường LS-6(IR) 500"
"weapons/cn_ls_6_500_ir/short";"LS-6(IR) 500 [IR]"
"weapons/cn_ls_6_500";"LS-6 500"
"weapons/cn_ls_6_500/short";"LS-6 500"
"weapons/us_2000lb_agm_130a";"AGM-130A Rocket-Bomb"
"weapons/us_2000lb_agm_130a/short";"AGM-130A [TV-IR]"
"weapons/us_2000lb_agm_130a_12";"AGM-130A-12 Rocket-Bomb"
"weapons/us_2000lb_agm_130a_12/short";"AGM-130A-12 [TV-IR]"
"weapons/kr_kggb";"KGGB guided bomb"
"weapons/kr_kggb/short";"KGGB"
"weapons/us_gbu_12_paveway_2";"GBU-12 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_12_paveway_2/short";"GBU-12 [LASER]"
"weapons/us_gbu_49_paveway_2";"GBU-49 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_49_paveway_2/short";"GBU-49 [LASER]"
"weapons/us_gbu_48_paveway_2";"GBU-48 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_48_paveway_2/short";"GBU-48 [LASER]"
"weapons/us_gbu_50_paveway_2";"GBU-50 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_50_paveway_2/short";"GBU-50 [LASER]"
"weapons/us_gbu_16_paveway_2";"GBU-16 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_16_paveway_2/short";"GBU-16 [LASER]"
"weapons/us_gbu_10_paveway_2";"GBU-10 Paveway II
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_10_paveway_2/short";"GBU-10 [LASER]"
"weapons/us_2000lb_gbu_24";"GBU-24 Paveway III
<color=#1155aa>LASER guided</color>"
"weapons/us_2000lb_gbu_24/short";"GBU-24 [LASER]"
"weapons/us_2000lb_gbu_27";"GBU-27
<color=#1155aa>LASER guided</color>"
"weapons/us_2000lb_gbu_27/short";"GBU-27 [LASER]"
"weapons/us_gbu_22_paveway_3";"GBU-22
<color=#1155aa>LASER guided</color>"
"weapons/us_gbu_22_paveway_3/short";"GBU-22"
"weapons/fr_250kg_aasm_250_hammer_gps";"AASM 250 HAMMER (SBU 38)
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>"
"weapons/fr_250kg_aasm_250_hammer_gps/short";"AASM 250 (SBU 38) [GNSS]"
"weapons/fr_250kg_aasm_250_hammer_ir";"AASM 250 HAMMER (SBU 64)"
"weapons/fr_250kg_aasm_250_hammer_ir/short";"AASM 250 (SBU 64) [TV-IR]"
"weapons/fr_250kg_aasm_250_hammer_laser";"AASM 250 HAMMER (SBU 54)
<color=#1155aa>LASER guided</color>"
"weapons/fr_250kg_aasm_250_hammer_laser/short";"AASM 250 (SBU 54) [LASER]"
"weapons/fr_500kg_aasm_500_hammer_ir";"AASM 500 HAMMER
<color=#1155aa>LASER guided</color>"
"weapons/fr_500kg_aasm_500_hammer_ir/short";"AASM 500 [OR]"
"weapons/fr_500kg_aasm_500_hammer_laser";"AASM 500 HAMMER
<color=#1155aa>LASER guided</color>"
"weapons/fr_500kg_aasm_500_hammer_laser/short";"AASM 500 {LASER}"
"weapons/us_gbu_39";"SDB I GBU-39/B
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>
<color=#aa5511>Long Range Glide Bomb</color>"
"weapons/us_gbu_39/short";"GBU-39 [GNSS]"
"weapons/us_gbu_53";"SDB II GBU-53 StormBreaker Long Range Glide Bomb
<color=#1155aa>TV-IR-GNSS (GPS/GLONASS) guided</color>
<color=#aa5511>Long Range Glide Bomb</color>"
"weapons/us_gbu_53/short";"GBU-53 [TV-IR/GNSS]"
"weapons/us_agm_123/short";"AGM-123 Skipper [LASER]"
"weapons/us_agm_119a_penguin";"AGM-119A Penguin missile
<color=#1155aa>TeleVision guided</color>"
"weapons/us_agm_119a_penguin/short";"AGM-119A Penguin [TV]"
"weapons/uk_sea_eagle";"MBDA Sea Eagle Anti-ship Missile (ASM)
<color=#1155aa>Active Radar Homing (sea only)</color>"
"weapons/uk_sea_eagle/short";"Sea Eagle [ARH]"
"weapons/uk_sea_eagle_wo_radar_designation";"MBDA Sea Eagle Anti-ship Missile (ASM)
<color=#1155aa>Active Radar Homing (sea only)
CURRENTLY USES IR FOR SOME FUCKING REASON</color>"
"weapons/uk_sea_eagle_wo_radar_designation/short";"MBDA Sea Eagle [ARH]"
"weapons/us_2000lb_egbu_24_paveway_3";"EGBU-24B Paveway III
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>"
"weapons/us_2000lb_egbu_24_paveway_3/short";"EGBU-24B [LASER]"
"weapons/uk_paveway_iv";"Paveway IV
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>"
"weapons/uk_paveway_iv/short";"Paveway IV [LASER]"
"weapons/cz_ofab_100mb";"100 kg OFAB-100MB"
"weapons/cz_ofab_100mb/short";"OFAB-100MB [D]"
"weapons/fr_mk18";"Paveway II (Mk.18) 1000-lb
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>"
"weapons/fr_mk18/short";"PW2 (Mk.18)
<color=#1155aa>GNSS (GPS/GLONASS) guided</color>"
"weapons/fr_mk13";"Paveway II (Mk.13) 1000-lb guided bomb";"Bombe guidée de 1000 lb Paveway II (Mk.13)";"Bomba guidata Paveway II (Mk.13) 1000-lb";"Paveway II (Mk.13) 1000 lb Lenkbombe";"Bomba guiada Paveway II (Mk.13) de 1000 lb";"1000-фн корректируемая бомба Paveway II (Mk.13)";"Bomba kierowana Paveway II (Mk.13) 1000 lb";"1000lb řízená puma Paveway II (Mk.13)";"Paveway II (Mk.13) 1000-lb güdümlü bomba";"1,000 磅 铺​路 II (Mk.13) 制​导​炸​弹";"ペイブウェイ\tII (Mk.13) 1,000\tポンド\t誘導爆弾";"Bomba guiada Paveway II (Mk.13) 1000-lb";"1000-фн КАБ Mk.13 «Paveway» II";"Mk.13 guided bomb";"Mk.13 irányított bomba";"페이브웨이 II (Mk.13) 1000lb 유도폭탄";"1000-фн корректируемая бомба Paveway II (Mk.13)";"Mk.13 guided bomb";"1000 磅 鋪​路 II (Mk.13) 制​導​炸​彈";"Mk.13 guided bomb";"Bom dẫn đường 1000-lb Paveway II (Mk.13)"
"weapons/fr_mk13/short";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"PW2 (Mk.13)";"Mk.13 «Pawevay» II";"Mk.13";"Mk.13";"PW2 (Mk.13)";"PW2 (Mk.13)";"Mk.13";"PW2 (Mk.13)";"Mk.13";"PW2 (Mk.13)"
"weapons/uk_1000lb_enhanced_paveway2_mk13";"Enhanced Paveway II 1000-lb guided bomb";"Bombe guidée de 1000 lb Enhanced Paveway II";"Bomba guidata migliorata Paveway II 1000-lb";"Verbesserte Paveway II 1000 lb Lenkbombe";"Bomba guiada mejorada Paveway II de 1000 lb";"1000-фн корректируемая бомба Enhanced Paveway II";"Bomba kierowana Enhanced Paveway II 1000 lb";"Naváděná 1000lb puma Enhanced Paveway II ";"Enhanced Paveway II 1000-lb güdümlü bomba";"1,000 磅 增​强​型​铺​路 II 制​导​炸​弹";"強化型\tペイブウェイ\tII 1,000\tポンド\t誘導爆弾";"Bomba guiada Enhanced Paveway II 1000-lb";"1000-фн КАБ «Enhanced Paveway» II";"Enhanced Paveway II 1000-lb guided bomb";"Enhanced Paveway II 1000-lb guided bomb";"향상된 페이브웨이 II 1000lb 유도폭탄";"1000-фн корректируемая бомба Enhanced Paveway II";"Enhanced Paveway II 1000-lb guided bomb";"1000 磅 增​強​型​鋪​路 II 制​導​炸​彈";"Enhanced Paveway II 1000-lb guided bomb";"Bom dẫn đường 1000-lb Enhanced Paveway II"
"weapons/uk_1000lb_enhanced_paveway2_mk13/short";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2";"EPW2"
"weapons/br_lizard_2";"BA-FG-230-Lizard-2 guided bomb";"Bombe guidée BA-FG-230-Lizard-2";"Bomba guidata BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2 Lenkbombe";"Bomba guiada BA-FG-230-Lizard-2";"Корректируемая бомба BA-FG-230-Lizard-2";"Bomba naprowadzana BA-FG-230-Lizard-2";"Řízená puma BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2 güdümlü bomba";"BA-FG-230-​蜥​蜴​-2 制​导​炸​弹";"BA-FG-230-Lizard-2誘導爆弾";"Bomba guiada BA-FG-230-Lizard-2";"КАБ BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2 vođena bomba";"BA-FG-230-Lizard-2 guided bomb";"BA-FG-230-리자드-2 유도폭탄";"Корректируемая бомба BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2 guided bomb";"BA-FG-230-​蜥​蜴​-2 制​導​炸​彈";"BA-FG-230-Lizard-2 guided bomb";"Bom dẫn đường BA-FG-230-Lizard-2"
"weapons/br_lizard_2/short";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-​蜥​蜴​-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-리자드-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2";"BA-FG-230-​蜥​蜴​-2";"BA-FG-230-Lizard-2";"BA-FG-230-Lizard-2"
"weapons/br_lizard_3";"BA-FG-230-Lizard-3 guided bomb";"Bombe guidée BA-FG-230-Lizard-3";"Bomba guidata BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3 Lenkbombe";"Bomba guiada BA-FG-230-Lizard-3";"Корректируемая бомба BA-FG-230-Lizard-3";"Bomba naprowadzana BA-FG-230-Lizard-3";"řízená puma BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3 güdümlü bomba";"BA-FG-230-​蜥​蜴​-3 制​导​炸​弹";"BA-FG-230-Lizard-3誘導爆弾";"Bomba guiada BA-FG-230-Lizard-3";"КАБ BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3 guided bomb";"BA-FG-230-Lizard-3 guided bomb";"BA-FG-230-리자드-3 유도폭탄";"Корректируемая бомба BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3 guided bomb";"BA-FG-230-​蜥​蜴​-3 制​導​炸​彈";"BA-FG-230-Lizard-3 guided bomb";"Bom dẫn đường BA-FG-230-Lizard-3"
"weapons/br_lizard_3/short";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-​蜥​蜴​-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-리자드-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3";"BA-FG-230-​蜥​蜴​-3";"BA-FG-230-Lizard-3";"BA-FG-230-Lizard-3"
"weapons/us_2000lb_gbu_15v1";"GBU-15 (V)1/B
<color=#1155aa>TeleVision guided</color>"
"weapons/us_2000lb_gbu_15v1/short";"GBU-15 (V) [TV]"
"weapons/us_2000lb_gbu_15v2";"GBU-15 (V)2/B
<color=#1155aa>TeleVision guided</color>"
"weapons/us_2000lb_gbu_15v2/short";"GBU-15 (IR) [TV-IR]"
"weapons/us_2000lb_gbu_8_hobos";"HOBOS GBU-8
<color=#1155aa>TeleVision guided</color>"
"weapons/us_2000lb_gbu_8_hobos/short";"GBU-8 [TV]"
"weapons/us_500lb_gbu38_usaf";"GBU-38 JDAM
<color=#1155aa>GNSS (GPS/GLONASS)</color>"
"weapons/us_500lb_gbu38_usaf/short";"GBU-38 [GNSS]"
"weapons/us_500lb_gbu38_usnavy";"GBU-38 (V)2/B JDAM
<color=#1155aa>GNSS (GPS/GLONASS)</color>"
"weapons/us_500lb_gbu38_usnavy/short";"GBU-38 (V) [GNSS]"
"weapons/us_500lb_gbu_54b";"GBU-54B LJDAM
<color=#1155aa>LASER-GNSS (GPS/GLONASS)</color>"
"weapons/us_500lb_gbu_54b/short";"GBU-54B [LASER-GNSS]"
"weapons/us_500lb_gbu_54b_navy";"GBU-54B LJDAM
<color=#1155aa>LASER-GNSS (GPS/GLONASS)</color>"
"weapons/us_500lb_gbu_54b_navy/short";"GBU-54B [LASER-GNSS]
<color=#1155aa>LASER-GNSS (GPS/GLONASS)</color>"
"weapons/us_500lb_gbu_62_jdam_er";"GBU-62 JDAM-ER Long Range Glide Bomb
<color=#1155aa>GNSS (GPS/GLONASS)</color>
<color=#aa5511>Long Range Glide Bomb</color>"
"weapons/us_500lb_gbu_62_jdam_er/short";"GBU-62 (Glide) [GNSS]
<color=#1155aa>GNSS (GPS/GLONASS)</color>"
"weapons/us_agm_154a1_jsow";"AGM-154A1 JSOW Joint Stand-Off Weapon
<color=#1155aa>GNSS (GPS/GLONASS)</color>
<color=#aa5511>Long Range Glide Bomb</color>"
"weapons/us_agm_154a1_jsow/short";"AGM-154A1 [GNSS]"
"weapons/us_500lb_gbu_62_ljdam_er";"GBU-62 LJDAM-ER Long Range Glide Bomb"
"weapons/us_500lb_gbu_62_ljdam_er/short";"GBU-62 LJDAM (Glide) [LASER-GNSS]"
"weapons/us_2000lb_gbu_64_jdam_er";"GBU-64 JDAM-ER Glide Bomb"
"weapons/us_2000lb_gbu_64_jdam_er/short";"GBU-64 (Glide) [GNSS]"
"weapons/us_2000lb_gbu31_usaf";"GBU-31 JDAM"
"weapons/us_2000lb_gbu31_usaf/short";"GBU-31 [GNSS]"
"weapons/us_2000lb_gbu31_usnavy";"GBU-31 JDAM"
"weapons/us_2000lb_gbu31_usnavy/short";"GBU-31 [GNSS]"
"weapons/us_1000lb_gbu32_usaf";"GBU-32 JDAM"
"weapons/us_1000lb_gbu32_usaf/short";"GBU-32 [GNSS]"
"weapons/us_1000lb_gbu32_navy";"GBU-32 JDAM"
"weapons/us_1000lb_gbu32_navy/short";"GBU-32 [GNSS]"
"weapons/us_agm_62a_er";"AGM-62A Walleye I ER"
"weapons/us_agm_62a_er/short";"AGM-62A ER [TV]"
"weapons/us_agm_62a";"AGM-62A Walleye I guided bomb"
"weapons/us_agm_62a/short";"AGM-62A [TV]"
"weapons/us_agm_62a_2_erdl";"AGM-62A Walleye II ER/DL"
"weapons/us_agm_62a_2_erdl/short";"AGM-62 ER/DL [TV-IR/DL]"
"weapons/jp_500lb_mk82_gcs_1";"Mk 82 GCS-1 guided bomb"
"weapons/jp_500lb_mk82_gcs_1/short";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk.82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk 82 (GCS-1)";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mk.82 GCS-1";"Mk 82 GCS-1";"Mk.82 GCS-1";"MK 82 GCS-1";"Mk 82 GCS-1";"Mk 82 GCS-1";"Mark 82​（GCS-1）";"Mk 82 GCS-1";"Mk 82 GCS-1"
"weapons/jp_750lb_m117_gcs_1";"JM117 GCS-1 guided bomb";"Bombe guidée JM117 GCS-1";"Bomba guidata JM117 GCS-1";"JM117 GCS-1 gelenkte Bombe";"Bomba guiada JM117 GCS-1";"Корректируемая бомба JM117 GCS-1";"Bomba kierowana JM117 GCS-1";"Řízená puma JM117 GCS-1";"JM117 GCS-1 güdümlü bomba";"JM117 (GSC-1 制​导​系​统)​制​导​炸​弹";"JM117 GCS-1誘導爆弾";"Bomba guiada JM117 GCS-1";"КАБ JM117 GCS-1";"JM117 GCS-1 guided bomb";"JM117 GCS-1 irányított bomba";"JM117 GCS-1 유도폭탄";"Корректируемая бомба JM117 GCS-1";"JM117 GCS-1 guided bomb";"JM117​（GSC-1 制​導​系​統）​制​導​炸​彈";"JM117 GCS-1 guided bomb";"Bom dẫn đường JM117 GCS-1"
"weapons/jp_750lb_m117_gcs_1/short";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 (GSC-1)";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117 GCS-1";"JM117​（GSC-1）";"JM117 GCS-1";"JM117 GCS-1"
"weapons/uk_230lbs";"H.E. R.F.C. 230 lb Mk.III bomb";"Bombe de 230 lb H.E. R.F.C.";"Bomba H.E. R.F.C. 230lb Mk.III";"H.E. R.F.C. 230 lb Mk.III Bombe";"Bomba Mk.III H.E. R.F.C. de 230 lb";"бомба H.E. R.F.C. 230 lb Mk.III";"Bomba H.E. R.F.C. 230 lb Mk.III";"H.E. R.F.C. 230 lb puma Mk.III";"H.E. R.F.C. 230 lb Mk.III bomba";"230 磅 HE RFC Mk III 炸​弹";"H.E. R.F.C. 230\tポンド Mk.III\t爆弾";"Bomba de 230 lb H.E. R.F.C. Mk.III";"230-фн бомба H.E. R.F.C. Mk.III";"H.E. R.F.C. 230 lb Mk.III bomb";"H.E. R.F.C. 230 lb Mk.III bomb";"H.E. R.F.C. 230 lb Mk.III 폭탄";"бомба H.E. R.F.C. 230 lb Mk.III";"H.E. R.F.C. 230 lb Mk.III bomb";"230 磅 H.E. R.F.C. Mk.III 炸​彈";"H.E. R.F.C. 230 lb Mk.III bomb";"Bom 230 lb H.E. R.F.C. Mk.III"
"weapons/uk_230lbs/short";"H.E. R.F.C. 230 lb";"H.E. R.F.C. de 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230-фн";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"230 磅 HE RFC";"H.E. R.F.C. 230\tポンド";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230-фн";"H.E. R.F.C. 230 lb";"230 磅 H.E. R.F.C.";"H.E. R.F.C. 230 lb";"H.E. R.F.C. 230 lb"
"weapons/uk_250lbs";"G.P. 250 lb Mk.IV bomb";"Bombe de 250 lb G.P. Mk.IV";"Bomba da 250lb G.P. Mk.IV";"G.P. 250 lb Mk.IV Bombe";"Bomba G.P. Mk.IV de 250 lb";"бомба G.P. 250 lb Mk.IV";"Bomba G.P. 250 lb (113 kg) Mk.IV";"250 lb puma GP Mk.IV";"G.P. 250 lb Mk.IV bomba";"250 磅 GP Mk IV 炸​弹 ";"G.P. Mk.IV 250\tポンド\t爆弾";"Bomba G.P. Mk.IV de 250 lb";"250-фн бомба G.P. Mk.IV";"G.P. 250 lb Mk.IV bomb";"250 fontos G.P. Mk.IV bomba";"250 lb Mk.IV 범용폭탄";"бомба G.P. 250 lb Mk.IV";"G.P. 250 lb Mk.IV bomb";"250 磅 G.P. Mk.IV 炸​彈";"G.P. 250 lb Mk.IV bomb";"Bom G.P. 250 lb Mk.IV"
"weapons/uk_250lbs_43";"G.P. 250 lb Mk.IV bomb";"Bombe de 250 lb G.P. Mk.IV";"Bomba da 250lb G.P. Mk.IV";"G.P. 250 lb Mk.IV Bombe";"Bomba G.P. Mk.IV de 250 lb";"бомба G.P. 250 lb Mk.IV";"Bomba G.P. 250 lb (113 kg) Mk.IV";"250 lb puma GP Mk.IV";"G.P. 250 lb Mk.IV bomba";"250 磅 GP Mk IV 炸​弹 ";"G.P. Mk.IV 250\tポンド\t爆弾";"Bomba G.P. Mk.IV de 250 lb";"250-фн бомба G.P. Mk.IV";"G.P. 250 lb Mk.IV bomb";"250 fontos G.P. Mk.IV bomba";"250 lb Mk.IV 범용폭탄";"бомба G.P. 250 lb Mk.IV";"G.P. 250 lb Mk.IV bomb";"250 磅 G.P. Mk.IV 炸​彈";"G.P. 250 lb Mk.IV bomb";"Bom G.P. 250 lb Mk.IV"
"weapons/uk_500lbs";"G.P. 500 lb Mk.IV bomb";"Bombe de 500 lb G.P. Mk.IV";"Bomba da 500lb G.P. Mk.IV";"G.P. 500 lb Mk.IV Bombe";"Bomba G.P. Mk.IV de 500 lb";"бомба G.P. 500 lb Mk.IV";"G.P. 500 lb Mk.IV bomb";"500 lb puma GP Mk.IV";"G.P. 500 lb Mk.IV bomba";"500 磅 GP Mk IV 炸​弹 ";"G.P. Mk.IV 500\tポンド\t爆弾";"Bomba G.P. Mk.IV de 500 lb";"500-фн бомба G.P. Mk.IV";"G.P. 500 lb Mk.IV bomb";"500 fontos G.P. Mk.IV bomba";"500 lb Mk.IV 범용폭탄";"бомба G.P. 500 lb Mk.IV";"G.P. 500 lb Mk.IV bomb";"500 磅 G.P. Mk.IV 炸​彈";"G.P. 500 lb Mk.IV bomb";"Bom G.P. 500 lb Mk.IV"
"weapons/uk_500lbs_default";"G.P. 500 lb Mk.IV bomb";"Bombe de 500 lb G.P. Mk.IV";"Bomba da 500lb G.P. Mk.IV";"G.P. 500 lb Mk.IV Bombe";"Bomba G.P. Mk.IV de 500 lb";"бомба G.P. 500 lb Mk.IV";"Bomba G.P. 500 lb Mk.IV";"500 lb puma GP Mk.IV";"G.P. 500 lb Mk.IV bomb";"500 磅 GP Mk IV 炸​弹";"G.P 500lb Mk.IV\t爆弾";"Bomba de 500 lb G.P. Mk.IV ";"500-фн бомба G.P. Mk.IV";"G.P. 500 lb Mk.IV bomb";"G.P. 500 lb Mk.IV bomb";"G.P. 500Ib Mk.IV 폭탄";"бомба G.P. 500 lb Mk.IV";"G.P. 500 lb Mk.IV bomb";"500 磅 G.P. Mk.IV 炸​彈";"G.P. 500 lb Mk.IV bomb";"Bom G.P. 500 lb Mk.IV"
"weapons/uk_500lbs_default/short";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500-фн";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 磅";"G.P. 500\tポンド";"G.P. 500 lb";"G.P. 500-фн";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500 lb";"G.P. 500-фн";"G.P. 500 lb";"G.P. 500 磅";"G.P. 500 lb";"G.P. 500 lb"
"weapons/uk_500lb_as_mk4";"A.S. 500 lb Mk.IV bomb";"Bombe A.S. 500 lb Mk.IV";"Bomba A.S. Mk.IV da 500lb";"A.S. 500 lb Mk.IV Bombe";"Bomba A.S. Mk.IV de 500 lb";"бомба A.S. 500 lb Mk.IV";"Bomba A.S. 500 lb Mk.IV";"A.S. 500 lb Mk.IV puma";"A.S. 500 lb Mk.IV bomba";"500 磅 A.S. Mk IV 炸​弹";"A.S. 500\tポンド Mk.IV\t爆弾";"Bomba A.S. 500 lb Mk.IV";"500-фунтова бомба A.S. Mk.IV";"A.S. 500 lb Mk.IV bomb";"A.S. 500 lb Mk.IV bomb";"A.S. 500 lb Mk.IV 폭탄";"бомба A.S. 500 lb Mk.IV";"A.S. 500 lb Mk.IV bomb";"500 磅 A.S. Mk.IV 炸​彈";"A.S. 500 lb Mk.IV bomb";"bom A.S. 500 lb Mk.IV"
"weapons/uk_500lb_as_mk4/short";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500-фн";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 磅";"A.S. 500\tポンド";"A.S. 500 lb";"A.S. 500-фн";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500 lb";"A.S. 500-фн";"A.S. 500 lb";"A.S. 500 磅";"A.S. 500 lb";"A.S. 500 lb"
"weapons/uk_540lbs";"Mk.M2 540 lb bomb";"Bombe de 540 lb Mk.M2";"Bomba da 540lb Mk.M2";"Mk. M2 540 lb Bombe";"Bomba Mk.M2 540 lb";"бомба 540-фн Mk.M2";"Bomba 540 lb (245 kg) Mk.M1";"540lb puma Mk.M1";"Mk.M2 540 lb bomba";"540 磅 Mk M2 炸​弹";"Mk.M1 540 ポンド\t爆弾";"Bomba Mk.M2 540 lb";"540-фн бомба Mk.M2";"Mk.M1 540 lb bomba";"540 fontos Mk.M2 bomba";"Mk.M1 540 lb 폭탄";"бомба 540-фн Mk.M2";"Mk.M2 540 lb bomb";"540 磅 Mk.M2 炸​彈";"Mk.M1 540 磅​炸​弹";"Bom Mk.M2 540 lb"
"weapons/uk_540lbs/short";"Mk.M2 540 lb";"Mk.M2 540 lb";"Mk.M2 da 540 lb";"Mk. M2 540 lb";"Mk.M1 540 lb";"Mk.M2 540-фн";"Mk.M1 540 lb";"Mk.M1 540 lb";"Mk.M2 540 lb";"540 磅 Mk M2";"Mk.M1 540 ポンド";"Mk.M2 540 lb";"Mk.M2 540 lb";"Mk.M1 540 lb";"540 fontos Mk.M2";"Mk.M1 540 lb";"Mk.M2 540-фн";"Mk.M2 540 lb";"Mk.M2";"Mk.M1 540 磅";"Mk.M2 540 lb"
